coverable,fecha,provincia,prima_dev,prima_dev_ipc,sa,sa_ipc,pagos,pagos_ipc,rva,ar,cant_stros_total,cant_stros_nro_stro,coste_medio
CAM,2023-02-01,rio_negro,5706436,40145284,12129537291,85332377409,3131612,16713517,0,80,18,15,173978
CAM,2023-02-01,santa_cruz,7553468,53139284,135543331338,953559433190,8165910,38195450,0,152,24,20,340246
CAM,2023-03-01,buenos_aires,231765642,1514268399,486689386445,3179842715281,230776510,1078624097,64357623,2103,561,463,526085
CAM,2023-03-01,catamarca,598886,3912892,629807817,4114923920,0,0,0,4,1,1,0
CAM,2023-03-01,cordoba,106606836,696528462,147331276062,962606331619,154434550,464109394,17237500,1194,253,206,678545
CAM,2023-03-01,entre_rios,19764171,129131579,23386475839,152798308131,2621326,12357404,0,272,35,32,74895
CAM,2023-03-01,corrientes,6207623,40558262,11849464874,77419881361,9784783,28535194,750000,96,17,12,619693
CAM,2023-03-01,san_luis,6780931,44304033,46845107621,306068055657,1986191,9717962,0,90,26,18,76391
CAM,2023-03-01,santa_fe,170515071,1114080500,462027165979,3018709178667,115004024,528601887,33350244,1553,470,379,315647
CAM,2023-03-01,jujuy,3568659,23316257,19375081849,126589390675,1300461,7272807,0,26,5,4,260092
CAM,2023-03-01,la_rioja,144565,944535,159861500,1044474034,0,0,0,8,0,0,0
CAM,2023-03-01,mendoza,28506615,186251365,100171559859,654482743540,8873004,38394887,10255205,391,96,78,199252
CAM,2023-03-01,salta,4149494,27111214,9953283150,65030953621,1919315,9052505,0,39,13,10,147639
CAM,2023-03-01,san_juan,3080264,20125268,10078215718,65847215342,2620635,11766588,0,67,6,6,436772
CAM,2023-03-01,chaco,15080486,98530175,23031187198,150476987748,6116977,27994503,0,218,41,34,149194
CAM,2023-03-01,chubut,10536236,68839743,47573397999,310826427055,2271669,12109603,0,126,22,19,103257
CAM,2023-03-01,santiago_del_estero,8220840,53711837,10782171079,70446591019,290180,1424154,0,105,13,10,22321
CAM,2023-03-01,tucuman,3771863,24643951,10447712643,68261367242,26509220,47097641,14361490,78,26,22,1571950
CAM,2023-03-01,tierra_del_fuego,12280176,80233991,249562710483,1630547509444,16046238,68450087,0,156,56,43,286539
CAM,2023-03-01,formosa,3235251,21137907,41048631227,268196091011,474944,2491170,3530068,46,8,6,500626
CAM,2023-03-01,la_pampa,10377757,67804334,12562189919,82076554814,26735092,140762139,0,124,25,21,1069403
CAM,2023-03-01,capital_federal,37825539,247137645,135390858379,884592199304,24852593,118677964,4163946,354,167,153,173751
CAM,2023-03-01,misiones,11841589,77368405,41314073093,269930386860,8420735,24616526,18100000,197,31,26,855507
CAM,2023-03-01,neuquen,5252486,34317756,12036619717,78642679686,1079002,5521485,0,63,9,8,119889
CAM,2023-03-01,rio_negro,6684439,43673595,12718624296,83098637332,2913171,14262401,0,88,20,16,145658
CAM,2023-03-01,santa_cruz,9000350,58804872,136932073121,894661908259,33129445,155196175,0,169,47,40,704881
CAM,2023-04-01,buenos_aires,240369834,1448750850,489609710427,2950962749299,240516965,1136067388,50482884,2034,548,454,531021
CAM,2023-04-01,catamarca,718882,4332829,647442556,3902248717,0,0,0,4,0,0,0
CAM,2023-04-01,cordoba,111058470,669368745,157784034191,950991774513,109433501,310419763,53092477,1163,197,170,825004
CAM,2023-04-01,entre_rios,20821225,125493160,27155415859,163670407145,29653648,88902798,36200,262,43,35,690461
CAM,2023-04-01,corrientes,6258099,37718659,11267288948,67909907153,458964,2342407,0,89,11,11,41724
CAM,2023-04-01,san_luis,7046933,42473083,44484284349,268114506821,2433235,10781599,2905631,85,21,15,254231
CAM,2023-04-01,santa_fe,178924710,1078410324,485093267396,2923741362836,107599169,364966934,8450901,1502,387,314,299870
CAM,2023-04-01,jujuy,3675336,22151888,20068236095,120954743953,8928951,39454421,0,25,5,4,1785790
CAM,2023-04-01,la_rioja,147697,890203,180200000,1086096694,0,0,0,8,0,0,0
CAM,2023-04-01,mendoza,29957485,180558967,174180126560,1049813870518,66037342,204524366,26180187,389,92,73,1002364
CAM,2023-04-01,salta,4039348,24345843,9394680672,56623371868,0,0,0,38,5,4,0
CAM,2023-04-01,san_juan,3222836,19424625,11263934656,67889690239,639184,2882717,0,65,9,7,71020
CAM,2023-04-01,chaco,15944830,96102305,26323883112,158658614858,5998168,25417360,0,218,32,28,187442
CAM,2023-04-01,chubut,10721042,64617608,49669564945,299367093431,1914815,10368633,0,121,12,11,159567
CAM,2023-04-01,santiago_del_estero,8521527,51360727,10421040223,62809419126,652000,3385130,0,102,3,3,217333
CAM,2023-04-01,tucuman,3658721,22051748,11733880193,70722133603,3216328,15090364,0,77,20,16,160816
CAM,2023-04-01,tierra_del_fuego,12659574,76301463,253085299290,1525389049074,28514485,127227106,0,153,55,45,518445
CAM,2023-04-01,formosa,4409324,26575770,30206926697,182062392873,2434622,6936742,0,44,13,11,187278
CAM,2023-04-01,la_pampa,10896121,65672847,15047963284,90696687912,1153544,4897385,0,119,12,12,96128
CAM,2023-04-01,capital_federal,38048744,229326353,131976502276,795445297966,84115374,348260122,63527789,339,181,155,815708
CAM,2023-04-01,misiones,12284094,74038373,42466417137,255952470709,7625043,27058963,40909,192,36,30,212943
CAM,2023-04-01,neuquen,5783632,34858935,14415313211,86883596051,649448,3036285,0,58,7,6,92778
CAM,2023-04-01,rio_negro,6951729,41899274,15825254296,95381555832,3641472,14980414,0,83,20,18,182073
CAM,2023-04-01,santa_cruz,9550663,57563501,151509895927,913176453628,365431,1918832,0,168,17,17,21495
CAM,2023-05-01,buenos_aires,265898297,1487031956,517823320124,2895918484553,224530152,760982120,38073293,2103,590,491,445090
CAM,2023-05-01,catamarca,775622,4337659,752844556,4210270918,185476,976527,0,4,2,2,92738
CAM,2023-05-01,cordoba,123167689,688813345,167901480985,938986298004,202041632,438150261,61039141,1200,252,212,1043971
CAM,2023-05-01,entre_rios,23410323,130921881,29497721986,164965529820,7828633,37391129,0,271,56,47,139797
CAM,2023-05-01,corrientes,7029159,39310460,11957522431,66872249458,387512,1686068,145000,93,5,5,106502
CAM,2023-05-01,san_luis,7629829,42669713,45911829578,256761159200,5274927,21011855,0,89,27,22,195367
CAM,2023-05-01,santa_fe,199994623,1118466683,638250054513,3569403035392,146206451,502693277,132015601,1556,427,355,651573
CAM,2023-05-01,jujuy,4179483,23373697,19120614215,106931723602,413016,1790283,0,26,7,6,59002
CAM,2023-05-01,la_rioja,186383,1042349,177097000,990412088,0,0,0,8,1,1,0
CAM,2023-05-01,mendoza,34395625,192356970,176599200375,987628152036,8187770,30620973,14362990,408,88,79,256258
CAM,2023-05-01,salta,4463438,24961710,10689091957,59778572685,6435207,17818823,0,40,7,6,919315
CAM,2023-05-01,san_juan,3538010,19786275,10855037433,60706620065,212912,762292,0,68,8,6,26614
CAM,2023-05-01,chaco,17904088,100128305,26969416879,150826024673,12311946,20514596,1554555,229,37,32,374770
CAM,2023-05-01,chubut,11764940,65795257,50966925052,285031698320,3795772,17733977,0,125,29,24,130888
CAM,2023-05-01,santiago_del_estero,9648701,53960219,10660804648,59620376360,2132521,10764424,0,107,20,18,106626
CAM,2023-05-01,tucuman,4047381,22634918,12324924156,68926937620,4046086,6240825,0,79,10,7,404608
CAM,2023-05-01,tierra_del_fuego,13447531,75205106,259730459000,1452538362022,17039657,69679397,606510,161,68,55,259502
CAM,2023-05-01,formosa,4753286,26582672,30215234057,168978204380,1486285,4319339,199224,49,8,5,210688
CAM,2023-05-01,la_pampa,12455895,69659393,15151369285,84733785975,2709558,11869621,0,123,8,7,338694
CAM,2023-05-01,capital_federal,44303301,247765478,163494461276,914340112028,35310846,107181471,18320000,365,164,141,327017
CAM,2023-05-01,misiones,13817352,77273328,46709710544,261223295518,1373274,4947906,18101000,200,33,25,590129
CAM,2023-05-01,neuquen,7050574,39430224,15089892644,84389978860,1178248,4462051,0,60,9,9,130916
CAM,2023-05-01,rio_negro,7555188,42252296,19014543793,106338526503,2780997,11377982,14600990,87,16,13,1086374
CAM,2023-05-01,santa_cruz,10363267,57956421,139353211173,779330563990,6817355,16157290,0,178,28,23,243476
CAM,2023-06-01,buenos_aires,279186660,1473652288,560849251262,2960373453512,300503277,1116883855,25788385,2019,551,461,592180
CAM,2023-06-01,catamarca,643998,3399265,636858376,3361578223,0,0,0,4,0,0,0
CAM,2023-06-01,cordoba,130235908,687434143,183193400729,966963723614,54633246,201263281,32742043,1157,210,178,416072
CAM,2023-06-01,entre_rios,24240597,127950986,32762747505,172934113326,3855872,11382830,0,261,41,35,94045
CAM,2023-06-01,corrientes,7298165,38522451,12798783249,67556795481,2728000,7868492,0,91,16,14,170500
CAM,2023-06-01,san_luis,8653536,45676616,60552923489,319621122484,3766114,11215452,0,93,37,26,101786
CAM,2023-06-01,santa_fe,210231952,1109683376,572674573172,3022791953647,122056457,397209679,43090403,1501,369,308,447552
CAM,2023-06-01,jujuy,4311292,22756616,19468920977,102764293074,667559,2903064,0,26,5,4,133511
CAM,2023-06-01,la_rioja,197490,1042430,182012000,960727846,258206,935161,0,8,2,2,129103
CAM,2023-06-01,mendoza,39302723,207454544,178361681766,941460092248,75833950,244997565,30946447,396,88,72,1213413
CAM,2023-06-01,salta,5033251,26567397,12119090869,63969123271,928671,2734463,18100000,38,9,6,2114296
CAM,2023-06-01,san_juan,4116564,21728787,21840131275,115280433563,946495,3202304,0,66,12,9,78874
CAM,2023-06-01,chaco,18395553,97098666,27284752131,144019191812,10582042,36998914,510138,221,46,39,241134
CAM,2023-06-01,chubut,14375836,75881067,54431346784,287309136447,3171856,12835131,0,121,23,20,137906
CAM,2023-06-01,santiago_del_estero,10177780,53722157,11135127717,58775395390,12735210,47642283,0,106,23,21,553704
CAM,2023-06-01,tucuman,4229594,22325362,16473198760,86951743621,4033688,17386292,104534145,80,24,22,4523659
CAM,2023-06-01,tierra_del_fuego,13509781,71309699,264396685994,1395585228405,15132155,57532080,0,157,60,45,252202
CAM,2023-06-01,formosa,4646355,24525209,30357745787,160239609010,1320200,4923608,0,48,7,7,188600
CAM,2023-06-01,la_pampa,13160324,69465136,18509325729,97699188156,174659,689004,0,121,7,5,24951
CAM,2023-06-01,capital_federal,51485122,271757848,172801149962,912109512391,81208289,289292142,3593618,374,177,152,479106
CAM,2023-06-01,misiones,14807099,78157446,47375152756,250063888405,4782975,13809563,0,198,41,36,116657
CAM,2023-06-01,neuquen,7485794,39512852,14834905618,78304215756,2258644,4748552,14360990,58,10,8,1661963
CAM,2023-06-01,rio_negro,8327427,43955292,22733573103,119996355835,3479715,5953672,1893639,85,12,11,447779
CAM,2023-06-01,santa_cruz,11225922,59254657,109098694464,575863974458,27451193,125769080,0,175,35,31,784319
CAM,2021-08-01,buenos_aires,83794734,1481524260,192444472595,3402495021861,131462931,1261992084,48042445,1957,529,446,339329
CAM,2021-08-01,catamarca,444635,7861332,1542220751,27267077910,0,0,0,11,1,1,0
CAM,2021-08-01,cordoba,41457535,732985766,56527014209,999420154075,29968145,455125678,20046978,1181,238,202,210147
CAM,2021-08-01,entre_rios,7191190,127143132,7245867341,128109824224,472868,7293165,0,251,27,26,17513
CAM,2021-08-01,corrientes,2315905,40946116,5160031849,91231420898,141643,2170173,0,80,13,11,10895
CAM,2021-08-01,san_luis,1462567,25858793,3773016953,66708444402,214055,3049842,0,50,10,9,21405
CAM,2021-08-01,santa_fe,61166808,1081453543,169263476063,2992645758689,47346601,665622298,37314413,1497,399,336,212182
CAM,2021-08-01,jujuy,610663,10796768,1161049793,20527823361,35000,577318,0,13,2,2,17500
CAM,2021-08-01,la_rioja,34059,602181,57940000,1024402306,0,0,0,7,3,3,0
CAM,2021-08-01,mendoza,8945988,158168641,68693505760,1214528576647,14466152,204159284,0,327,71,64,203748
CAM,2021-08-01,salta,1209057,21376623,2819184805,49844311640,13768607,220520777,0,31,11,8,1251691
CAM,2021-08-01,san_juan,1411189,24950402,5174198041,91481884821,6712300,80573223,0,61,5,5,1342460
CAM,2021-08-01,chaco,6152400,108776875,10590383229,187242198913,3233414,13464918,73278255,182,34,24,2250343
CAM,2021-08-01,chubut,4235551,74886235,7425760560,131290408078,3023754,48763522,0,116,19,17,159144
CAM,2021-08-01,santiago_del_estero,3067167,54228737,4617230177,81634470866,2371961,38530216,0,113,18,16,131775
CAM,2021-08-01,tucuman,1466358,25925797,8853598969,156535160569,743208,10432741,0,102,24,19,30967
CAM,2021-08-01,tierra_del_fuego,3230620,57118652,32073314649,567068993759,3009770,46314373,0,149,61,55,49340
CAM,2021-08-01,formosa,337411,5965575,181035169,3200773982,46195,719683,0,12,4,4,11548
CAM,2021-08-01,la_pampa,5190131,91763593,11642380295,205841926580,1702540,25945032,0,191,31,27,54920
CAM,2021-08-01,capital_federal,12808665,226462317,95320519227,1685304793537,17657370,242648310,3998277,363,190,161,113977
CAM,2021-08-01,misiones,4955215,87610226,13354478369,236112503297,448804,5036624,18100000,172,31,27,598348
CAM,2021-08-01,neuquen,1900951,33609582,7470253624,132077063186,65009,1080972,0,44,6,5,10834
CAM,2021-08-01,rio_negro,2874965,50830544,4779018618,84494955019,542014,8986465,0,89,16,16,33875
CAM,2021-08-01,santa_cruz,2793478,49389804,13188878112,233184624717,1774944,25093972,0,176,18,14,98608
CAM,2021-09-01,buenos_aires,83850424,1431728632,207672529576,3545965273120,43589884,594569091,13075000,1890,513,442,110457
CAM,2021-09-01,catamarca,441230,7533925,1580641267,26989121067,312219,4793430,0,10,6,4,52036
CAM,2021-09-01,cordoba,41283863,704913365,63259944055,1080150394733,31666465,491087002,3706318,1139,179,150,197613
CAM,2021-09-01,entre_rios,7213664,123171818,6875316235,117394595541,1528503,16333325,0,244,33,26,46318
CAM,2021-09-01,corrientes,2342173,39992126,4977496470,84989717549,1572428,17437092,0,78,14,12,112316
CAM,2021-09-01,san_luis,1383510,23623153,4079991970,69665014768,489609,7714463,0,48,8,7,61201
CAM,2021-09-01,santa_fe,60986757,1041336208,168856927227,2883196931655,67746747,598740816,3564000,1455,451,371,158116
CAM,2021-09-01,jujuy,636659,10870825,9388230473,160302083770,15822000,253427689,0,13,6,3,2637000
CAM,2021-09-01,la_rioja,33565,573118,57940000,989313456,0,0,0,7,0,0,0
CAM,2021-09-01,mendoza,9015054,153930185,63554171380,1085174265143,10802474,62916273,6476049,319,72,62,239979
CAM,2021-09-01,salta,1275790,21783849,2991590405,51080784295,7124866,27300360,0,31,10,8,712486
CAM,2021-09-01,san_juan,1327727,22670648,4667337561,79693818645,124200,609108,28721979,54,6,4,4807696
CAM,2021-09-01,chaco,6079180,103800765,9642569300,164644866367,1743534,25475129,5845000,173,27,21,281056
CAM,2021-09-01,chubut,4198355,71686061,7470794060,127562255588,1210867,19134178,0,112,23,21,52646
CAM,2021-09-01,santiago_del_estero,3135575,53539301,4176532988,71313432590,26294381,159236691,0,106,12,6,2191198
CAM,2021-09-01,tucuman,1385204,23652075,8557876689,146123965521,270000,4278768,0,100,9,8,30000
CAM,2021-09-01,tierra_del_fuego,3113270,53158450,32114409649,548346869049,7880343,120875778,0,145,43,36,183263
CAM,2021-09-01,formosa,339348,5794315,191495428,3269744625,0,0,0,12,1,1,0
CAM,2021-09-01,la_pampa,5088523,86885472,11698965741,199757408143,16510258,240824593,0,183,38,29,434480
CAM,2021-09-01,capital_federal,12831610,219097070,98295277050,1678371422744,51737979,298866670,0,355,167,138,309808
CAM,2021-09-01,misiones,4979080,85016788,13485446654,230261198356,1002906,13557335,18650000,166,26,22,755881
CAM,2021-09-01,neuquen,1920266,32788151,7865151599,134295828606,61800,937176,0,42,8,8,7725
CAM,2021-09-01,rio_negro,2759329,47115010,4882619716,83369716698,421365,5575299,42000,87,14,12,33097
CAM,2021-09-01,santa_cruz,2891060,49364262,13721101430,234284954696,2616932,38068923,2655273,170,20,17,263610
CAM,2021-10-01,buenos_aires,89592743,1477813392,235164060267,3878981784521,177044476,1179402782,42315716,1978,519,439,422659
CAM,2021-10-01,catamarca,325657,5371655,1634119860,26954463888,0,0,0,11,0,0,0
CAM,2021-10-01,cordoba,44124805,727829464,69947297428,1153765980617,14274491,206083339,24872393,1164,210,181,186413
CAM,2021-10-01,entre_rios,7577875,124995475,7605943189,125458435465,1095702,13665235,0,253,42,38,26088
CAM,2021-10-01,corrientes,2536545,41839792,5164102720,85180789794,737991,9511156,0,78,19,16,38841
CAM,2021-10-01,san_luis,1543161,25454128,4399219369,72564199563,245939,3057190,0,52,13,12,18918
CAM,2021-10-01,santa_fe,64958660,1071479472,172712139881,2848850473987,97245731,433696715,76403781,1504,363,298,478373
CAM,2021-10-01,jujuy,1217003,20074221,9338289573,154033125259,28204,420659,0,23,7,7,4029
CAM,2021-10-01,la_rioja,31675,522480,57940000,955708132,0,0,0,8,0,0,0
CAM,2021-10-01,mendoza,9594530,158259791,83508414372,1377453756466,52464336,119522362,0,334,80,68,655804
CAM,2021-10-01,salta,1390831,22941463,3053641405,50369173641,59893,874008,0,33,8,8,7486
CAM,2021-10-01,san_juan,1309780,21604536,4170332483,68788758450,555302,4065555,0,56,4,3,138825
CAM,2021-10-01,chaco,6591364,108723167,9627609211,158805391932,2425368,35451336,46000,180,51,44,48458
CAM,2021-10-01,chubut,4500654,74237337,7756178096,127936528725,1000027,13430989,0,116,16,14,62501
CAM,2021-10-01,santiago_del_estero,3293697,54328848,4495013499,74144303620,1062782,14734123,16000,110,18,17,59932
CAM,2021-10-01,tucuman,1324244,21843151,8626915489,142299159146,359233,5418604,30000,104,17,13,22896
CAM,2021-10-01,tierra_del_fuego,3235139,53362949,32132289880,530015373076,2700718,37401902,0,151,47,40,57462
CAM,2021-10-01,formosa,356517,5880679,237871672,3923643270,0,0,0,13,2,2,0
CAM,2021-10-01,la_pampa,5383177,88794376,12149110194,200397021072,1670496,21588385,4401396,189,29,25,209375
CAM,2021-10-01,capital_federal,13640999,225005413,99024252737,1633384251622,14941533,210870311,11747711,372,160,136,166807
CAM,2021-10-01,misiones,5332508,87958597,13779929115,227297036661,1709094,25588551,0,166,18,16,94949
CAM,2021-10-01,neuquen,2076208,34246619,8479366964,139865377217,2999113,45118405,0,45,14,12,214222
CAM,2021-10-01,rio_negro,3000750,49496745,5077196123,83747283733,685590,2977163,9510000,92,21,17,485504
CAM,2021-10-01,santa_cruz,3119559,51456454,15591161413,257172933032,413360,5989607,10808256,178,19,18,590611
CAM,2021-11-01,buenos_aires,89465011,1439300045,242150673860,3895684546722,101629639,737459832,46079864,1937,565,461,261432
CAM,2021-11-01,catamarca,272795,4388692,1617592908,26023597599,0,0,0,10,0,0,0
CAM,2021-11-01,cordoba,44088040,709282043,74176687194,1193343670808,36128086,484682753,39300,1128,242,214,149452
CAM,2021-11-01,entre_rios,7541617,121328435,7402841345,119095826443,2401363,32861317,18100000,247,47,42,436199
CAM,2021-11-01,corrientes,2493547,40115815,5170923512,83189059518,245051,3509411,0,76,13,11,18850
CAM,2021-11-01,san_luis,1516455,24396519,4456277863,71691945059,152737,2278053,0,51,1,1,152737
CAM,2021-11-01,santa_fe,64929686,1044579282,175162720535,2817992172704,68371513,708508773,67226705,1462,424,349,319807
CAM,2021-11-01,jujuy,1202959,19353033,9428570573,151685461345,10866069,152820892,3145200,23,11,9,1273751
CAM,2021-11-01,la_rioja,31947,513964,57940000,932130227,215000,3330980,0,7,1,1,215000
CAM,2021-11-01,mendoza,9692286,155928112,61463188759,988810771501,15301417,77048018,0,326,80,69,191267
CAM,2021-11-01,salta,1394859,22440298,5813857205,93532482515,133950,1777019,0,33,8,5,16743
CAM,2021-11-01,san_juan,1280783,20605031,3871274112,62280490467,391400,5580209,0,59,6,5,65233
CAM,2021-11-01,chaco,6772068,108948051,11967008272,192523474961,3289967,46057410,18200000,179,37,29,580809
CAM,2021-11-01,chubut,4450170,71593709,7680868546,123568687304,59693,848524,0,113,12,11,4974
CAM,2021-11-01,santiago_del_estero,3321416,53434453,4659731999,74965085377,159450,2312373,0,107,7,5,22778
CAM,2021-11-01,tucuman,1272125,20465761,9023134591,145162866694,140748,1984789,135000,94,8,8,34468
