año,año_mes,cant_ocompra,cant_piezas_total,cant_piezas_prom,costo_pieza_prom_hist,monto_total_compras,ipc,monto_ipc,costo_prom_ipc,var_costo_prom_ipc,usd_blue,monto_usd,costo_prom_usd,var_costo_prom_usd,tipo_repuesto,var_costo_prom_%,var_costo_prom,var_cant_piezas,ipc_empalme_ipim,var_ipc,var_ipc_%
2024,2024-08-01,467,467,1,467780,218453329,1.61,351542308,752767,"-1,55%",1340,163024,349,"8,37%",Paragolpe Tras,"2,55%",0.03,-0.05465587045,6883,0.04,"4,17%"
2024,2024-09-01,394,394,1,445792,175642268,1.56,273172416,693330,"-7,90%",1243,141305,358,"2,74%",Paragolpe Tras,"-4,70%",-0.05,-0.1563169165,7122,0.03,"3,47%"
2024,2024-10-01,461,461,1,468935,216179490,1.51,327406118,710207,"2,43%",1201,179999,390,"8,87%",Paragolpe Tras,"5,19%",0.05,0.1700507614,7313,0.03,"2,69%"
2024,2024-11-01,452,452,1,491503,222159680,1.48,328492133,726751,"2,33%",1124,197650,437,"11,99%",Paragolpe Tras,"4,81%",0.05,-0.01952277657,7491,0.02,"2,43%"
2024,2024-12-01,416,416,1,535660,222834728,1.44,320815105,771189,"6,11%",1105,201660,484,"10,86%",Paragolpe Tras,"8,98%",0.09,-0.0796460177,7694,0.03,"2,70%"
2025,2025-01-01,419,419,1,508791,213183470,1.41,300280839,716660,"-7,07%",1216,175315,418,"-13,69%",Paragolpe Tras,"-5,02%",-0.05,0.007211538462,7864,0.02,"2,21%"
2025,2025-02-01,410,410,1,511515,209721236,1.38,288475970,703599,"-1,82%",1212,173037,422,"0,87%",Paragolpe Tras,"0,54%",0.01,-0.0214797136,8052,0.02,"2,40%"
2025,2025-03-01,432,432,1,519280,224329145,1.33,297475594,688600,"-2,13%",1251,179319,415,"-1,65%",Paragolpe Tras,"1,52%",0.02,0.05365853659,8353,0.04,"3,73%"
2025,2025-04-01,447,447,1,507388,226802621,1.29,292618354,654627,"-4,93%",1263,179574,401,"-3,22%",Paragolpe Tras,"-2,29%",-0.02,0.03472222222,8585,0.03,"2,78%"
2025,2025-05-01,476,476,1,508821,242199088,1.27,307861380,646767,"-1,20%",1162,208432,437,"9,00%",Paragolpe Tras,"0,28%",0.0,0.06487695749,8714,0.02,"1,50%"
2025,2025-06-01,461,461,1,508795,234554538,1.25,293394490,636430,"-1,60%",1181,198606,430,"-1,61%",Paragolpe Tras,"-0,01%",-0.0,-0.03151260504,8855,0.02,"1,62%"
2025,2025-07-01,467,467,1,492095,229808762,1.23,282093666,604054,"-5,09%",1282,179258,383,"-10,90%",Paragolpe Tras,"-3,28%",-0.03,0.01301518438,9023,0.02,"1,90%"
2025,2025-08-01,446,446,1,492710,219748722,1.2,264778127,593672,"-1,72%",1329,165348,370,"-3,42%",Paragolpe Tras,"0,12%",0.0,-0.04496788009,9193,0.02,"1,88%"
2025,2025-09-01,458,458,1,537168,246022969,1.18,290407567,634077,"6,81%",1406,174980,382,"3,05%",Paragolpe Tras,"9,02%",0.09,0.0269058296,9384,0.02,"2,08%"
2025,2025-10-01,477,477,1,605107,288636306,1.15,332912094,697928,"10,07%",1462,197425,413,"8,33%",Paragolpe Tras,"12,65%",0.13,0.04148471616,9603,0.02,"2,34%"
2025,2025-11-01,408,408,1,588816,240236993,1.13,270401681,662749,"-5,04%",1426,168387,412,"-0,28%",Paragolpe Tras,"-2,69%",-0.03,-0.1446540881,9841,0.02,"2,47%"
2025,2025-12-01,403,403,1,565172,227764378,1.09,249270552,618537,"-6,67%",1446,157423,390,"-5,35%",Paragolpe Tras,"-4,02%",-0.04,-0.01225490196,10121,0.03,"2,85%"
2026,2026-01-01,483,483,1,629835,304210363,1.06,323609592,669999,"8,32%",1448,210055,434,"11,33%",Paragolpe Tras,"11,44%",0.11,0.1985111663,10413,0.03,"2,88%"
2026,2026-02-01,343,343,1,741269,254255493,1.03,262855996,766344,0.1437984731,1409,180331,525,0.2089012978,Paragolpe Tras,"17,69%",0.18,-0.2898550725,10714,0.03,"2,90%"
2026,2026-03-01,392,392,1,611753,239807528,1.0,239807528,611753,-0.201724173,1408,170281,434,-0.1737633908,Paragolpe Tras,"-17,47%",-0.17,0.1428571429,11077,0.03,"3,38%"
