fecha,marca,zona,cristal,precio,precio_ipc,precio_usd,instalacion,instalacion_ipc,instalacion_usd,ipc,var_precio_prom,var_ipc,var_ipc_%,var_precio_prom_%,var_instal_prom,var_instal_prom_%
2024-10-01,CITROEN,TIERRA DEL FUEGO,Aleta/Ventilete,142251,178801,118,52070,65449,43,1.26,0.0,-0.09352517985611508,-9.35%,0.0%,0.12000172076315851,12.0%
2025-01-01,CITROEN,TIERRA DEL FUEGO,Aleta/Ventilete,142251,166293,116,52070,60870,42,1.17,0.0,-0.07142857142857151,-7.14%,0.0%,0.0,0.0%
2025-04-01,CITROEN,TIERRA DEL FUEGO,Aleta/Ventilete,146518,156888,115,56756,60773,44,1.07,0.029996274191394168,-0.08547008547008539,-8.55%,3.0%,0.0899942385250625,9.0%
2025-08-01,CITROEN,TIERRA DEL FUEGO,Aleta/Ventilete,146518,146518,110,56756,56756,42,1.0,0.0,-0.06542056074766356,-6.54%,0.0%,0.0,0.0%
2023-12-01,DAEWOO,TIERRA DEL FUEGO,Aleta/Ventilete,34797,90541,36,33246,86505,34,2.6,,,-,-,,-
2024-02-01,DAEWOO,TIERRA DEL FUEGO,Aleta/Ventilete,36537,69604,33,36238,69034,33,1.91,0.05000431071644118,-0.26538461538461544,-26.54%,5.0%,0.0899957889670937,9.0%
2024-03-01,DAEWOO,TIERRA DEL FUEGO,Aleta/Ventilete,38363,65835,38,39862,68406,39,1.72,0.049976735911541725,-0.09947643979057585,-9.95%,5.0%,0.10000551906838129,10.0%
2024-05-01,DAEWOO,TIERRA DEL FUEGO,Aleta/Ventilete,40282,60971,35,43449,65765,38,1.51,0.050022156765633596,-0.12209302325581395,-12.21%,5.0%,0.08998544980181622,9.0%
2024-07-01,DAEWOO,TIERRA DEL FUEGO,Aleta/Ventilete,41490,57725,29,46491,64682,32,1.39,0.029988580507422702,-0.07947019867549676,-7.95%,3.0%,0.07001311882897188,7.0%
2024-10-01,DAEWOO,TIERRA DEL FUEGO,Aleta/Ventilete,41490,52151,34,52070,65449,43,1.26,0.0,-0.09352517985611508,-9.35%,0.0%,0.12000172076315851,12.0%
2025-01-01,DAEWOO,TIERRA DEL FUEGO,Aleta/Ventilete,41490,48503,34,52070,60870,42,1.17,0.0,-0.07142857142857151,-7.14%,0.0%,0.0,0.0%
2025-04-01,DAEWOO,TIERRA DEL FUEGO,Aleta/Ventilete,42735,45759,33,56756,60773,44,1.07,0.030007230657989936,-0.08547008547008539,-8.55%,3.0%,0.0899942385250625,9.0%
2025-08-01,DAEWOO,TIERRA DEL FUEGO,Aleta/Ventilete,42735,42735,32,56756,56756,42,1.0,0.0,-0.06542056074766356,-6.54%,0.0%,0.0,0.0%
2023-12-01,DODGE/CHRYSLER,TIERRA DEL FUEGO,Aleta/Ventilete,300890,782905,311,33246,86505,34,2.6,,,-,-,,-
2024-02-01,DODGE/CHRYSLER,TIERRA DEL FUEGO,Aleta/Ventilete,315934,601862,292,36238,69034,33,1.91,0.049998338263152586,-0.26538461538461544,-26.54%,5.0%,0.0899957889670937,9.0%
2024-03-01,DODGE/CHRYSLER,TIERRA DEL FUEGO,Aleta/Ventilete,331731,569280,331,39862,68406,39,1.72,0.05000094956541545,-0.09947643979057585,-9.95%,5.0%,0.10000551906838129,10.0%
2024-05-01,DODGE/CHRYSLER,TIERRA DEL FUEGO,Aleta/Ventilete,348317,527217,311,43449,65765,38,1.51,0.049998342030138865,-0.12209302325581395,-12.21%,5.0%,0.08998544980181622,9.0%
2024-07-01,DODGE/CHRYSLER,TIERRA DEL FUEGO,Aleta/Ventilete,358767,499146,253,46491,64682,32,1.39,0.030001406764527783,-0.07947019867549676,-7.95%,3.0%,0.07001311882897188,7.0%
2024-10-01,DODGE/CHRYSLER,TIERRA DEL FUEGO,Aleta/Ventilete,358767,450951,298,52070,65449,43,1.26,0.0,-0.09352517985611508,-9.35%,0.0%,0.12000172076315851,12.0%
2025-01-01,DODGE/CHRYSLER,TIERRA DEL FUEGO,Aleta/Ventilete,358767,419402,294,52070,60870,42,1.17,0.0,-0.07142857142857151,-7.14%,0.0%,0.0,0.0%
2025-04-01,DODGE/CHRYSLER,TIERRA DEL FUEGO,Aleta/Ventilete,369530,395683,292,56756,60773,44,1.07,0.029999972126756314,-0.08547008547008539,-8.55%,3.0%,0.0899942385250625,9.0%
2025-08-01,DODGE/CHRYSLER,TIERRA DEL FUEGO,Aleta/Ventilete,369530,369530,278,56756,56756,42,1.0,0.0,-0.06542056074766356,-6.54%,0.0%,0.0,0.0%
2023-12-01,FIAT,TIERRA DEL FUEGO,Aleta/Ventilete,51616,134305,53,33246,86505,34,2.6,,,-,-,,-
2024-02-01,FIAT,TIERRA DEL FUEGO,Aleta/Ventilete,54197,103247,50,36238,69034,33,1.91,0.050003874767514,-0.26538461538461544,-26.54%,5.0%,0.0899957889670937,9.0%
2024-03-01,FIAT,TIERRA DEL FUEGO,Aleta/Ventilete,56907,97658,56,39862,68406,39,1.72,0.050002767680867866,-0.09947643979057585,-9.95%,5.0%,0.10000551906838129,10.0%
2024-05-01,FIAT,TIERRA DEL FUEGO,Aleta/Ventilete,60149,91043,53,43449,65765,38,1.51,0.05697014427047642,-0.12209302325581395,-12.21%,5.7%,0.08998544980181622,9.0%
2024-07-01,FIAT,TIERRA DEL FUEGO,Aleta/Ventilete,62668,87189,44,46491,64682,32,1.39,0.041879332989742224,-0.07947019867549676,-7.95%,4.19%,0.07001311882897188,7.0%
2024-10-01,FIAT,TIERRA DEL FUEGO,Aleta/Ventilete,62062,78009,51,52070,65449,43,1.26,-0.009670007021127192,-0.09352517985611508,-9.35%,-0.97%,0.12000172076315851,12.0%
2025-01-01,FIAT,TIERRA DEL FUEGO,Aleta/Ventilete,70398,82296,57,52070,60870,42,1.17,0.13431729560761818,-0.07142857142857151,-7.14%,13.43%,0.0,0.0%
2025-04-01,FIAT,TIERRA DEL FUEGO,Aleta/Ventilete,72060,77160,57,56756,60773,44,1.07,0.023608625245035375,-0.08547008547008539,-8.55%,2.36%,0.0899942385250625,9.0%
2025-08-01,FIAT,TIERRA DEL FUEGO,Aleta/Ventilete,71643,71643,53,56756,56756,42,1.0,-0.005786844296419624,-0.06542056074766356,-6.54%,-0.58%,0.0,0.0%
2023-12-01,FORD,TIERRA DEL FUEGO,Aleta/Ventilete,62775,163339,65,33246,86505,34,2.6,,,-,-,,-
2024-02-01,FORD,TIERRA DEL FUEGO,Aleta/Ventilete,65914,125568,60,36238,69034,33,1.91,0.050003982477100806,-0.26538461538461544,-26.54%,5.0%,0.0899957889670937,9.0%
2024-03-01,FORD,TIERRA DEL FUEGO,Aleta/Ventilete,73704,126484,73,39862,68406,39,1.72,0.11818430075552988,-0.09947643979057585,-9.95%,11.82%,0.10000551906838129,10.0%
2024-05-01,FORD,TIERRA DEL FUEGO,Aleta/Ventilete,77390,117138,69,43449,65765,38,1.51,0.05001085422772178,-0.12209302325581395,-12.21%,5.0%,0.08998544980181622,9.0%
2024-07-01,FORD,TIERRA DEL FUEGO,Aleta/Ventilete,79711,110901,56,46491,64682,32,1.39,0.029990954903734268,-0.07947019867549676,-7.95%,3.0%,0.07001311882897188,7.0%
2024-10-01,FORD,TIERRA DEL FUEGO,Aleta/Ventilete,79711,100193,66,52070,65449,43,1.26,0.0,-0.09352517985611508,-9.35%,0.0%,0.12000172076315851,12.0%
2025-01-01,FORD,TIERRA DEL FUEGO,Aleta/Ventilete,84286,98531,69,52070,60870,42,1.17,0.057394838855365116,-0.07142857142857151,-7.14%,5.74%,0.0,0.0%
2025-04-01,FORD,TIERRA DEL FUEGO,Aleta/Ventilete,82329,88156,65,56756,60773,44,1.07,-0.023218565360795362,-0.08547008547008539,-8.55%,-2.32%,0.0899942385250625,9.0%
2025-08-01,FORD,TIERRA DEL FUEGO,Aleta/Ventilete,82329,82329,61,56756,56756,42,1.0,0.0,-0.06542056074766356,-6.54%,0.0%,0.0,0.0%
2023-12-01,HONDA,TIERRA DEL FUEGO,Aleta/Ventilete,222422,578735,230,33246,86505,34,2.6,,,-,-,,-
2024-02-01,HONDA,TIERRA DEL FUEGO,Aleta/Ventilete,233543,444906,215,36238,69034,33,1.91,0.04999955040418658,-0.26538461538461544,-26.54%,5.0%,0.0899957889670937,9.0%
2024-03-01,HONDA,TIERRA DEL FUEGO,Aleta/Ventilete,245220,420820,244,39862,68406,39,1.72,0.04999935771999153,-0.09947643979057585,-9.95%,5.0%,0.10000551906838129,10.0%
2024-05-01,HONDA,TIERRA DEL FUEGO,Aleta/Ventilete,257481,389727,229,43449,65765,38,1.51,0.050000000000000044,-0.12209302325581395,-12.21%,5.0%,0.08998544980181622,9.0%
2024-07-01,HONDA,TIERRA DEL FUEGO,Aleta/Ventilete,265206,368976,187,46491,64682,32,1.39,0.03000221375557799,-0.07947019867549676,-7.95%,3.0%,0.07001311882897188,7.0%
2024-10-01,HONDA,TIERRA DEL FUEGO,Aleta/Ventilete,265206,333349,220,52070,65449,43,1.26,0.0,-0.09352517985611508,-9.35%,0.0%,0.12000172076315851,12.0%
2025-01-01,HONDA,TIERRA DEL FUEGO,Aleta/Ventilete,265206,310028,217,52070,60870,42,1.17,0.0,-0.07142857142857151,-7.14%,0.0%,0.0,0.0%
2025-04-01,HONDA,TIERRA DEL FUEGO,Aleta/Ventilete,273162,292495,216,56756,60773,44,1.07,0.029999321282323965,-0.08547008547008539,-8.55%,3.0%,0.0899942385250625,9.0%
2025-08-01,HONDA,TIERRA DEL FUEGO,Aleta/Ventilete,273162,273162,205,56756,56756,42,1.0,0.0,-0.06542056074766356,-6.54%,0.0%,0.0,0.0%
2023-12-01,HYUNDAI,TIERRA DEL FUEGO,Aleta/Ventilete,108586,282538,112,33246,86505,34,2.6,,,-,-,,-
2024-02-01,HYUNDAI,TIERRA DEL FUEGO,Aleta/Ventilete,114015,217202,105,36238,69034,33,1.91,0.04999723721290028,-0.26538461538461544,-26.54%,5.0%,0.0899957889670937,9.0%
2024-03-01,HYUNDAI,TIERRA DEL FUEGO,Aleta/Ventilete,119716,205444,119,39862,68406,39,1.72,0.05000219269394379,-0.09947643979057585,-9.95%,5.0%,0.10000551906838129,10.0%
2024-05-01,HYUNDAI,TIERRA DEL FUEGO,Aleta/Ventilete,125702,190264,112,43449,65765,38,1.51,0.05000167062046845,-0.12209302325581395,-12.21%,5.0%,0.08998544980181622,9.0%
2024-07-01,HYUNDAI,TIERRA DEL FUEGO,Aleta/Ventilete,129473,180134,91,46491,64682,32,1.39,0.029999522680625557,-0.07947019867549676,-7.95%,3.0%,0.07001311882897188,7.0%
2024-10-01,HYUNDAI,TIERRA DEL FUEGO,Aleta/Ventilete,129473,162741,107,52070,65449,43,1.26,0.0,-0.09352517985611508,-9.35%,0.0%,0.12000172076315851,12.0%
2025-01-01,HYUNDAI,TIERRA DEL FUEGO,Aleta/Ventilete,129473,151355,106,52070,60870,42,1.17,0.0,-0.07142857142857151,-7.14%,0.0%,0.0,0.0%
2025-04-01,HYUNDAI,TIERRA DEL FUEGO,Aleta/Ventilete,133357,142795,105,56756,60773,44,1.07,0.02999853251257023,-0.08547008547008539,-8.55%,3.0%,0.0899942385250625,9.0%
2025-08-01,HYUNDAI,TIERRA DEL FUEGO,Aleta/Ventilete,133357,133357,100,56756,56756,42,1.0,0.0,-0.06542056074766356,-6.54%,0.0%,0.0,0.0%
2023-12-01,KIA-ASIA,TIERRA DEL FUEGO,Aleta/Ventilete,77970,202876,80,33246,86505,34,2.6,,,-,-,,-
2024-02-01,KIA-ASIA,TIERRA DEL FUEGO,Aleta/Ventilete,81869,155962,75,36238,69034,33,1.91,0.05000641272284212,-0.26538461538461544,-26.54%,5.0%,0.0899957889670937,9.0%
2024-03-01,KIA-ASIA,TIERRA DEL FUEGO,Aleta/Ventilete,85962,147519,85,39862,68406,39,1.72,0.04999450341399059,-0.09947643979057585,-9.95%,5.0%,0.10000551906838129,10.0%
2024-05-01,KIA-ASIA,TIERRA DEL FUEGO,Aleta/Ventilete,90260,136619,80,43449,65765,38,1.51,0.04999883669528393,-0.12209302325581395,-12.21%,5.0%,0.08998544980181622,9.0%
2024-07-01,KIA-ASIA,TIERRA DEL FUEGO,Aleta/Ventilete,92968,129345,65,46491,64682,32,1.39,0.03000221582096163,-0.07947019867549676,-7.95%,3.0%,0.07001311882897188,7.0%
2024-10-01,KIA-ASIA,TIERRA DEL FUEGO,Aleta/Ventilete,92968,116856,77,52070,65449,43,1.26,0.0,-0.09352517985611508,-9.35%,0.0%,0.12000172076315851,12.0%
2025-01-01,KIA-ASIA,TIERRA DEL FUEGO,Aleta/Ventilete,92968,108681,76,52070,60870,42,1.17,0.0,-0.07142857142857151,-7.14%,0.0%,0.0,0.0%
2025-04-01,KIA-ASIA,TIERRA DEL FUEGO,Aleta/Ventilete,95757,102534,75,56756,60773,44,1.07,0.02999956974442819,-0.08547008547008539,-8.55%,3.0%,0.0899942385250625,9.0%
2025-08-01,KIA-ASIA,TIERRA DEL FUEGO,Aleta/Ventilete,95757,95757,72,56756,56756,42,1.0,0.0,-0.06542056074766356,-6.54%,0.0%,0.0,0.0%
2023-12-01,MERCEDES BENZ,TIERRA DEL FUEGO,Aleta/Ventilete,66106,172006,68,33246,86505,34,2.6,,,-,-,,-
2024-02-01,MERCEDES BENZ,TIERRA DEL FUEGO,Aleta/Ventilete,69411,132230,64,36238,69034,33,1.91,0.049995461834024146,-0.26538461538461544,-26.54%,5.0%,0.0899957889670937,9.0%
2024-03-01,MERCEDES BENZ,TIERRA DEL FUEGO,Aleta/Ventilete,72882,125072,72,39862,68406,39,1.72,0.05000648312227174,-0.09947643979057585,-9.95%,5.0%,0.10000551906838129,10.0%
2024-05-01,MERCEDES BENZ,TIERRA DEL FUEGO,Aleta/Ventilete,76526,115831,68,43449,65765,38,1.51,0.049998627919102034,-0.12209302325581395,-12.21%,5.0%,0.08998544980181622,9.0%
2024-07-01,MERCEDES BENZ,TIERRA DEL FUEGO,Aleta/Ventilete,78822,109663,55,46491,64682,32,1.39,0.0300028748399237,-0.07947019867549676,-7.95%,3.0%,0.07001311882897188,7.0%
2024-10-01,MERCEDES BENZ,TIERRA DEL FUEGO,Aleta/Ventilete,78822,99075,65,52070,65449,43,1.26,0.0,-0.09352517985611508,-9.35%,0.0%,0.12000172076315851,12.0%
2025-01-01,MERCEDES BENZ,TIERRA DEL FUEGO,Aleta/Ventilete,78822,92143,64,52070,60870,42,1.17,0.0,-0.07142857142857151,-7.14%,0.0%,0.0,0.0%
2025-04-01,MERCEDES BENZ,TIERRA DEL FUEGO,Aleta/Ventilete,81186,86932,64,56756,60773,44,1.07,0.029991626703204766,-0.08547008547008539,-8.55%,3.0%,0.0899942385250625,9.0%
2025-08-01,MERCEDES BENZ,TIERRA DEL FUEGO,Aleta/Ventilete,81186,81186,61,56756,56756,42,1.0,0.0,-0.06542056074766356,-6.54%,0.0%,0.0,0.0%
2023-12-01,MITSUBISHI,TIERRA DEL FUEGO,Aleta/Ventilete,93510,243312,96,33246,86505,34,2.6,,,-,-,,-
2024-02-01,MITSUBISHI,TIERRA DEL FUEGO,Aleta/Ventilete,98186,187047,90,36238,69034,33,1.91,0.050005347021709,-0.26538461538461544,-26.54%,5.0%,0.0899957889670937,9.0%
2024-03-01,MITSUBISHI,TIERRA DEL FUEGO,Aleta/Ventilete,103095,176921,102,39862,68406,39,1.72,0.049996944574582924,-0.09947643979057585,-9.95%,5.0%,0.10000551906838129,10.0%
2024-05-01,MITSUBISHI,TIERRA DEL FUEGO,Aleta/Ventilete,108250,163849,96,43449,65765,38,1.51,0.050002424947863666,-0.12209302325581395,-12.21%,5.0%,0.08998544980181622,9.0%
2024-07-01,MITSUBISHI,TIERRA DEL FUEGO,Aleta/Ventilete,111498,155125,78,46491,64682,32,1.39,0.03000461893764439,-0.07947019867549676,-7.95%,3.0%,0.07001311882897188,7.0%
2024-10-01,MITSUBISHI,TIERRA DEL FUEGO,Aleta/Ventilete,111498,140146,92,52070,65449,43,1.26,0.0,-0.09352517985611508,-9.35%,0.0%,0.12000172076315851,12.0%
2025-01-01,MITSUBISHI,TIERRA DEL FUEGO,Aleta/Ventilete,111498,130342,91,52070,60870,42,1.17,0.0,-0.07142857142857151,-7.14%,0.0%,0.0,0.0%
2025-04-01,MITSUBISHI,TIERRA DEL FUEGO,Aleta/Ventilete,114842,122970,90,56756,60773,44,1.07,0.029991569355504177,-0.08547008547008539,-8.55%,3.0%,0.0899942385250625,9.0%
2025-08-01,MITSUBISHI,TIERRA DEL FUEGO,Aleta/Ventilete,114842,114842,86,56756,56756,42,1.0,0.0,-0.06542056074766356,-6.54%,0.0%,0.0,0.0%
2023-12-01,NISSAN,TIERRA DEL FUEGO,Aleta/Ventilete,71133,185086,73,33246,86505,34,2.6,,,-,-,,-
2024-02-01,NISSAN,TIERRA DEL FUEGO,Aleta/Ventilete,74690,142286,69,36238,69034,33,1.91,0.050004920360451566,-0.26538461538461544,-26.54%,5.0%,0.0899957889670937,9.0%
2024-03-01,NISSAN,TIERRA DEL FUEGO,Aleta/Ventilete,78424,134583,78,39862,68406,39,1.72,0.04999330566340876,-0.09947643979057585,-9.95%,5.0%,0.10000551906838129,10.0%
2024-05-01,NISSAN,TIERRA DEL FUEGO,Aleta/Ventilete,82345,124639,73,43449,65765,38,1.51,0.049997449760277535,-0.12209302325581395,-12.21%,5.0%,0.08998544980181622,9.0%
2024-07-01,NISSAN,TIERRA DEL FUEGO,Aleta/Ventilete,84816,118003,59,46491,64682,32,1.39,0.03000789361831324,-0.07947019867549676,-7.95%,3.0%,0.07001311882897188,7.0%
2024-10-01,NISSAN,TIERRA DEL FUEGO,Aleta/Ventilete,84816,106609,70,52070,65449,43,1.26,0.0,-0.09352517985611508,-9.35%,0.0%,0.12000172076315851,12.0%
2025-01-01,NISSAN,TIERRA DEL FUEGO,Aleta/Ventilete,84816,99151,69,52070,60870,42,1.17,0.0,-0.07142857142857151,-7.14%,0.0%,0.0,0.0%
2025-04-01,NISSAN,TIERRA DEL FUEGO,Aleta/Ventilete,87360,93543,69,56756,60773,44,1.07,0.029994340690435717,-0.08547008547008539,-8.55%,3.0%,0.0899942385250625,9.0%
2025-08-01,NISSAN,TIERRA DEL FUEGO,Aleta/Ventilete,87360,87360,65,56756,56756,42,1.0,0.0,-0.06542056074766356,-6.54%,0.0%,0.0,0.0%
2023-12-01,OPEL,TIERRA DEL FUEGO,Aleta/Ventilete,22181,57714,22,33246,86505,34,2.6,,,-,-,,-
2024-02-01,OPEL,TIERRA DEL FUEGO,Aleta/Ventilete,23290,44368,21,36238,69034,33,1.91,0.049997745818493255,-0.26538461538461544,-26.54%,5.0%,0.0899957889670937,9.0%
2024-03-01,OPEL,TIERRA DEL FUEGO,Aleta/Ventilete,24454,41966,24,39862,68406,39,1.72,0.04997853155860876,-0.09947643979057585,-9.95%,5.0%,0.10000551906838129,10.0%
2024-05-01,OPEL,TIERRA DEL FUEGO,Aleta/Ventilete,25677,38865,22,43449,65765,38,1.51,0.05001226793162683,-0.12209302325581395,-12.21%,5.0%,0.08998544980181622,9.0%
2024-07-01,OPEL,TIERRA DEL FUEGO,Aleta/Ventilete,26447,36796,18,46491,64682,32,1.39,0.02998792693850527,-0.07947019867549676,-7.95%,3.0%,0.07001311882897188,7.0%
2024-10-01,OPEL,TIERRA DEL FUEGO,Aleta/Ventilete,26447,33243,22,52070,65449,43,1.26,0.0,-0.09352517985611508,-9.35%,0.0%,0.12000172076315851,12.0%
2025-01-01,OPEL,TIERRA DEL FUEGO,Aleta/Ventilete,26447,30917,21,52070,60870,42,1.17,0.0,-0.07142857142857151,-7.14%,0.0%,0.0,0.0%
2025-04-01,OPEL,TIERRA DEL FUEGO,Aleta/Ventilete,25425,27224,20,56756,60773,44,1.07,-0.03864332438461826,-0.08547008547008539,-8.55%,-3.86%,0.0899942385250625,9.0%
2025-08-01,OPEL,TIERRA DEL FUEGO,Aleta/Ventilete,25425,25425,19,56756,56756,42,1.0,0.0,-0.06542056074766356,-6.54%,0.0%,0.0,0.0%
2023-12-01,PEUGEOT,TIERRA DEL FUEGO,Aleta/Ventilete,116464,303035,120,33246,86505,34,2.6,,,-,-,,-
2024-02-01,PEUGEOT,TIERRA DEL FUEGO,Aleta/Ventilete,123274,234840,114,36238,69034,33,1.91,0.05847300453358972,-0.26538461538461544,-26.54%,5.85%,0.0899957889670937,9.0%
2024-03-01,PEUGEOT,TIERRA DEL FUEGO,Aleta/Ventilete,130275,223563,130,39862,68406,39,1.72,0.05679218651134876,-0.09947643979057585,-9.95%,5.68%,0.10000551906838129,10.0%
2024-05-01,PEUGEOT,TIERRA DEL FUEGO,Aleta/Ventilete,141217,213748,126,43449,65765,38,1.51,0.08399155632316258,-0.12209302325581395,-12.21%,8.4%,0.08998544980181622,9.0%
2024-07-01,PEUGEOT,TIERRA DEL FUEGO,Aleta/Ventilete,146660,204046,103,46491,64682,32,1.39,0.038543518131669785,-0.07947019867549676,-7.95%,3.85%,0.07001311882897188,7.0%
2024-10-01,PEUGEOT,TIERRA DEL FUEGO,Aleta/Ventilete,147664,185606,122,52070,65449,43,1.26,0.006845765716623431,-0.09352517985611508,-9.35%,0.68%,0.12000172076315851,12.0%
2025-01-01,PEUGEOT,TIERRA DEL FUEGO,Aleta/Ventilete,147664,172621,121,52070,60870,42,1.17,0.0,-0.07142857142857151,-7.14%,0.0%,0.0,0.0%
2025-04-01,PEUGEOT,TIERRA DEL FUEGO,Aleta/Ventilete,145727,156040,115,56756,60773,44,1.07,-0.013117618376855544,-0.08547008547008539,-8.55%,-1.31%,0.0899942385250625,9.0%
2025-08-01,PEUGEOT,TIERRA DEL FUEGO,Aleta/Ventilete,139202,139202,104,56756,56756,42,1.0,-0.044775504882417105,-0.06542056074766356,-6.54%,-4.48%,0.0,0.0%
2023-12-01,RENAULT,TIERRA DEL FUEGO,Aleta/Ventilete,68173,177383,70,33246,86505,34,2.6,,,-,-,,-
2024-02-01,RENAULT,TIERRA DEL FUEGO,Aleta/Ventilete,71581,136364,66,36238,69034,33,1.91,0.049990465433529474,-0.26538461538461544,-26.54%,5.0%,0.0899957889670937,9.0%
2024-03-01,RENAULT,TIERRA DEL FUEGO,Aleta/Ventilete,75160,128982,75,39862,68406,39,1.72,0.04999930149061904,-0.09947643979057585,-9.95%,5.0%,0.10000551906838129,10.0%
2024-05-01,RENAULT,TIERRA DEL FUEGO,Aleta/Ventilete,79322,120062,70,43449,65765,38,1.51,0.05537519957424153,-0.12209302325581395,-12.21%,5.54%,0.08998544980181622,9.0%
2024-07-01,RENAULT,TIERRA DEL FUEGO,Aleta/Ventilete,82427,114679,58,46491,64682,32,1.39,0.03914424749754164,-0.07947019867549676,-7.95%,3.91%,0.07001311882897188,7.0%
2024-10-01,RENAULT,TIERRA DEL FUEGO,Aleta/Ventilete,83054,104394,69,52070,65449,43,1.26,0.007606730804226691,-0.09352517985611508,-9.35%,0.76%,0.12000172076315851,12.0%
2025-01-01,RENAULT,TIERRA DEL FUEGO,Aleta/Ventilete,83054,97091,68,52070,60870,42,1.17,0.0,-0.07142857142857151,-7.14%,0.0%,0.0,0.0%
2025-04-01,RENAULT,TIERRA DEL FUEGO,Aleta/Ventilete,85546,91600,67,56756,60773,44,1.07,0.030004575336528116,-0.08547008547008539,-8.55%,3.0%,0.0899942385250625,9.0%
2025-08-01,RENAULT,TIERRA DEL FUEGO,Aleta/Ventilete,85546,85546,64,56756,56756,42,1.0,0.0,-0.06542056074766356,-6.54%,0.0%,0.0,0.0%
2023-12-01,SUZUKI,TIERRA DEL FUEGO,Aleta/Ventilete,66322,172567,68,33246,86505,34,2.6,,,-,-,,-
2024-02-01,SUZUKI,TIERRA DEL FUEGO,Aleta/Ventilete,69638,132662,64,36238,69034,33,1.91,0.04999849220469832,-0.26538461538461544,-26.54%,5.0%,0.0899957889670937,9.0%
2024-03-01,SUZUKI,TIERRA DEL FUEGO,Aleta/Ventilete,73120,125480,73,39862,68406,39,1.72,0.05000143599758755,-0.09947643979057585,-9.95%,5.0%,0.10000551906838129,10.0%
2024-05-01,SUZUKI,TIERRA DEL FUEGO,Aleta/Ventilete,76776,116209,68,43449,65765,38,1.51,0.050000000000000044,-0.12209302325581395,-12.21%,5.0%,0.08998544980181622,9.0%
2024-07-01,SUZUKI,TIERRA DEL FUEGO,Aleta/Ventilete,79079,110021,55,46491,64682,32,1.39,0.029996353026987554,-0.07947019867549676,-7.95%,3.0%,0.07001311882897188,7.0%
2024-10-01,SUZUKI,TIERRA DEL FUEGO,Aleta/Ventilete,79079,99398,65,52070,65449,43,1.26,0.0,-0.09352517985611508,-9.35%,0.0%,0.12000172076315851,12.0%
2025-01-01,SUZUKI,TIERRA DEL FUEGO,Aleta/Ventilete,79079,92444,64,52070,60870,42,1.17,0.0,-0.07142857142857151,-7.14%,0.0%,0.0,0.0%
2025-04-01,SUZUKI,TIERRA DEL FUEGO,Aleta/Ventilete,81451,87216,64,56756,60773,44,1.07,0.029995321134561603,-0.08547008547008539,-8.55%,3.0%,0.0899942385250625,9.0%
2025-08-01,SUZUKI,TIERRA DEL FUEGO,Aleta/Ventilete,81451,81451,61,56756,56756,42,1.0,0.0,-0.06542056074766356,-6.54%,0.0%,0.0,0.0%
2023-12-01,TOYOTA,TIERRA DEL FUEGO,Aleta/Ventilete,62362,162265,64,33246,86505,34,2.6,,,-,-,,-
2024-02-01,TOYOTA,TIERRA DEL FUEGO,Aleta/Ventilete,65480,124742,60,36238,69034,33,1.91,0.04999839645938242,-0.26538461538461544,-26.54%,5.0%,0.0899957889670937,9.0%
2024-03-01,TOYOTA,TIERRA DEL FUEGO,Aleta/Ventilete,66708,114477,66,39862,68406,39,1.72,0.01875381795968245,-0.09947643979057585,-9.95%,1.88%,0.10000551906838129,10.0%
2024-05-01,TOYOTA,TIERRA DEL FUEGO,Aleta/Ventilete,69228,104785,61,43449,65765,38,1.51,0.037776578521316884,-0.12209302325581395,-12.21%,3.78%,0.08998544980181622,9.0%
2024-07-01,TOYOTA,TIERRA DEL FUEGO,Aleta/Ventilete,71558,99558,50,46491,64682,32,1.39,0.03365690183162884,-0.07947019867549676,-7.95%,3.37%,0.07001311882897188,7.0%
2024-10-01,TOYOTA,TIERRA DEL FUEGO,Aleta/Ventilete,70758,88939,58,52916,66512,44,1.26,-0.011179742306939855,-0.09352517985611508,-9.35%,-1.12%,0.13819879116388112,13.82%
2025-01-01,TOYOTA,TIERRA DEL FUEGO,Aleta/Ventilete,70758,82717,58,52916,61859,43,1.17,0.0,-0.07142857142857151,-7.14%,0.0%,0.0,0.0%
2025-04-01,TOYOTA,TIERRA DEL FUEGO,Aleta/Ventilete,72881,78039,57,56756,60773,44,1.07,0.03000367449617003,-0.08547008547008539,-8.55%,3.0%,0.0725678433744048,7.26%
2025-08-01,TOYOTA,TIERRA DEL FUEGO,Aleta/Ventilete,72285,72285,54,56756,56756,42,1.0,-0.008177714356279453,-0.06542056074766356,-6.54%,-0.82%,0.0,0.0%
2023-12-01,VOLKSWAGEN,TIERRA DEL FUEGO,Aleta/Ventilete,63745,165863,66,33246,86505,34,2.6,,,-,-,,-
2024-02-01,VOLKSWAGEN,TIERRA DEL FUEGO,Aleta/Ventilete,66932,127508,61,36238,69034,33,1.91,0.04999607812377449,-0.26538461538461544,-26.54%,5.0%,0.0899957889670937,9.0%
2024-03-01,VOLKSWAGEN,TIERRA DEL FUEGO,Aleta/Ventilete,70279,120605,70,39862,68406,39,1.72,0.050005976214665626,-0.09947643979057585,-9.95%,5.0%,0.10000551906838129,10.0%
2024-05-01,VOLKSWAGEN,TIERRA DEL FUEGO,Aleta/Ventilete,73793,111694,65,43449,65765,38,1.51,0.05000071145007756,-0.12209302325581395,-12.21%,5.0%,0.08998544980181622,9.0%
