fecha,marca,zona,cristal,precio,precio_ipc,precio_usd,instalacion,instalacion_ipc,instalacion_usd,ipc_empalme_ipim,var_precio_prom,var_instal_prom,var_ipc,var_ipc_%,var_precio_prom_%,var_instal_prom_%,tipo_cristal,ipc
2024-03-01,MITSUBISHI,CAPITAL FEDERAL,Aleta/Ventilete,60139,138042,60,20337,46683,20,4825,0.050004364906154564,0.1000108178277801,0.1324067605352477,13.24%,5.0%,10.0%,Cristales laterales y de techo,2.295388975
2024-05-01,MITSUBISHI,CAPITAL FEDERAL,Aleta/Ventilete,63146,119973,56,22168,42118,19,5830,0.05000083140723999,0.09003294487879243,0.20813988910951164,20.81%,5.0%,9.0%,Cristales laterales y de techo,1.899936419
2024-07-01,MITSUBISHI,CAPITAL FEDERAL,Aleta/Ventilete,65040,113427,45,23719,41366,16,6351,0.029993982199981062,0.06996571634788884,0.08944546945692733,8.94%,3.0%,7.0%,Cristales laterales y de techo,1.743948158
2024-10-01,MITSUBISHI,CAPITAL FEDERAL,Aleta/Ventilete,65040,101156,54,26566,41318,22,7122,0.0,0.1200303554112736,0.12131017538650402,12.13%,0.0%,12.0%,Cristales laterales y de techo,1.555277207
2025-01-01,MITSUBISHI,CAPITAL FEDERAL,Aleta/Ventilete,65040,93638,53,26566,38247,21,7694,0.0,0.0,0.08027884926854689,8.03%,0.0%,0.0%,Cristales laterales y de techo,1.439699766
2025-04-01,MITSUBISHI,CAPITAL FEDERAL,Aleta/Ventilete,66991,88835,53,28957,38399,22,8353,0.029996924969249772,0.09000225852593546,0.08569114339958728,8.57%,3.0%,9.0%,Cristales laterales y de techo,1.326067524
2025-08-01,MITSUBISHI,CAPITAL FEDERAL,Aleta/Ventilete,66991,82233,52,28957,35545,22,9023,0.0,0.0,0.08028634569280846,8.03%,0.0%,0.0%,Cristales laterales y de techo,1.227514843
2025-11-01,MITSUBISHI,CAPITAL FEDERAL,Aleta/Ventilete,71011,81904,48,31853,36739,21,9603,0.060008060784284556,0.10001036018924614,0.06426097462835956,6.43%,6.0%,10.0%,Cristales laterales y de techo,1.153396462
2026-04-01,MITSUBISHI,CAPITAL FEDERAL,Aleta/Ventilete,75271,75271,53,34401,34401,24,11077,0.0599907056653195,0.07999246538787563,0.153396462171266,15.34%,6.0%,8.0%,Cristales laterales y de techo,1.0
2023-12-01,NISSAN,CAPITAL FEDERAL,Aleta/Ventilete,41494,163219,42,16962,66721,17,2816,,,,-,-,-,Cristales laterales y de techo,3.933527619
2024-02-01,NISSAN,CAPITAL FEDERAL,Aleta/Ventilete,43569,113250,40,18488,48058,17,4261,0.05000722996095819,0.0899658059191133,0.5132945188580311,51.33%,5.0%,9.0%,Cristales laterales y de techo,2.599313993
2024-03-01,NISSAN,CAPITAL FEDERAL,Aleta/Ventilete,45747,105008,45,20337,46683,20,4825,0.049989671555463744,0.1000108178277801,0.1324067605352477,13.24%,5.0%,10.0%,Cristales laterales y de techo,2.295388975
2024-05-01,NISSAN,CAPITAL FEDERAL,Aleta/Ventilete,48035,91263,42,22168,42118,19,5830,0.050014208581983466,0.09003294487879243,0.20813988910951164,20.81%,5.0%,9.0%,Cristales laterales y de techo,1.899936419
2024-07-01,NISSAN,CAPITAL FEDERAL,Aleta/Ventilete,49476,86283,34,23719,41366,16,6351,0.029998959092328414,0.06996571634788884,0.08944546945692733,8.94%,3.0%,7.0%,Cristales laterales y de techo,1.743948158
2024-10-01,NISSAN,CAPITAL FEDERAL,Aleta/Ventilete,49476,76949,41,26566,41318,22,7122,0.0,0.1200303554112736,0.12131017538650402,12.13%,0.0%,12.0%,Cristales laterales y de techo,1.555277207
2025-01-01,NISSAN,CAPITAL FEDERAL,Aleta/Ventilete,49476,71230,40,26566,38247,21,7694,0.0,0.0,0.08027884926854689,8.03%,0.0%,0.0%,Cristales laterales y de techo,1.439699766
2025-04-01,NISSAN,CAPITAL FEDERAL,Aleta/Ventilete,50960,67576,40,28957,38399,22,8353,0.029994340690435717,0.09000225852593546,0.08569114339958728,8.57%,3.0%,9.0%,Cristales laterales y de techo,1.326067524
2025-08-01,NISSAN,CAPITAL FEDERAL,Aleta/Ventilete,50960,62554,39,28957,35545,22,9023,0.0,0.0,0.08028634569280846,8.03%,0.0%,0.0%,Cristales laterales y de techo,1.227514843
2025-11-01,NISSAN,CAPITAL FEDERAL,Aleta/Ventilete,54018,62304,37,31853,36739,21,9603,0.06000784929356362,0.10001036018924614,0.06426097462835956,6.43%,6.0%,10.0%,Cristales laterales y de techo,1.153396462
2026-04-01,NISSAN,CAPITAL FEDERAL,Aleta/Ventilete,57259,57259,40,34401,34401,24,11077,0.05999851901218123,0.07999246538787563,0.153396462171266,15.34%,6.0%,8.0%,Cristales laterales y de techo,1.0
2023-12-01,OPEL,CAPITAL FEDERAL,Aleta/Ventilete,12938,50895,13,16962,66721,17,2816,,,,-,-,-,Cristales laterales y de techo,3.933527619
2024-02-01,OPEL,CAPITAL FEDERAL,Aleta/Ventilete,13585,35313,12,18488,48058,17,4261,0.05000772916988705,0.0899658059191133,0.5132945188580311,51.33%,5.0%,9.0%,Cristales laterales y de techo,2.599313993
2024-03-01,OPEL,CAPITAL FEDERAL,Aleta/Ventilete,14265,32744,14,20337,46683,20,4825,0.05005520794994478,0.1000108178277801,0.1324067605352477,13.24%,5.01%,10.0%,Cristales laterales y de techo,2.295388975
2024-05-01,OPEL,CAPITAL FEDERAL,Aleta/Ventilete,14978,28458,13,22168,42118,19,5830,0.04998247458815275,0.09003294487879243,0.20813988910951164,20.81%,5.0%,9.0%,Cristales laterales y de techo,1.899936419
2024-07-01,OPEL,CAPITAL FEDERAL,Aleta/Ventilete,15427,26905,10,23719,41366,16,6351,0.02997730004005872,0.06996571634788884,0.08944546945692733,8.94%,3.0%,7.0%,Cristales laterales y de techo,1.743948158
2024-10-01,OPEL,CAPITAL FEDERAL,Aleta/Ventilete,15427,23994,12,26566,41318,22,7122,0.0,0.1200303554112736,0.12131017538650402,12.13%,0.0%,12.0%,Cristales laterales y de techo,1.555277207
2025-01-01,OPEL,CAPITAL FEDERAL,Aleta/Ventilete,15427,22211,12,26566,38247,21,7694,0.0,0.0,0.08027884926854689,8.03%,0.0%,0.0%,Cristales laterales y de techo,1.439699766
2025-04-01,OPEL,CAPITAL FEDERAL,Aleta/Ventilete,14831,19667,11,28957,38399,22,8353,-0.038633564529720665,0.09000225852593546,0.08569114339958728,8.57%,-3.86%,9.0%,Cristales laterales y de techo,1.326067524
2025-08-01,OPEL,CAPITAL FEDERAL,Aleta/Ventilete,14831,18205,11,28957,35545,22,9023,0.0,0.0,0.08028634569280846,8.03%,0.0%,0.0%,Cristales laterales y de techo,1.227514843
2025-11-01,OPEL,CAPITAL FEDERAL,Aleta/Ventilete,15721,18132,10,31853,36739,21,9603,0.060009439687141786,0.10001036018924614,0.06426097462835956,6.43%,6.0%,10.0%,Cristales laterales y de techo,1.153396462
2026-04-01,OPEL,CAPITAL FEDERAL,Aleta/Ventilete,16664,16664,11,34401,34401,24,11077,0.05998346161185686,0.07999246538787563,0.153396462171266,15.34%,6.0%,8.0%,Cristales laterales y de techo,1.0
2023-12-01,PEUGEOT,CAPITAL FEDERAL,Aleta/Ventilete,109069,429027,112,16962,66721,17,2816,,,,-,-,-,Cristales laterales y de techo,3.933527619
2024-02-01,PEUGEOT,CAPITAL FEDERAL,Aleta/Ventilete,115510,300247,106,18488,48058,17,4261,0.05905436008398346,0.0899658059191133,0.5132945188580311,51.33%,5.91%,9.0%,Cristales laterales y de techo,2.599313993
2024-03-01,PEUGEOT,CAPITAL FEDERAL,Aleta/Ventilete,122122,280319,121,20337,46683,20,4825,0.05724179724699163,0.1000108178277801,0.1324067605352477,13.24%,5.72%,10.0%,Cristales laterales y de techo,2.295388975
2024-05-01,PEUGEOT,CAPITAL FEDERAL,Aleta/Ventilete,132657,252040,118,22168,42118,19,5830,0.08626619282356995,0.09003294487879243,0.20813988910951164,20.81%,8.63%,9.0%,Cristales laterales y de techo,1.899936419
2024-07-01,PEUGEOT,CAPITAL FEDERAL,Aleta/Ventilete,137843,240392,97,23719,41366,16,6351,0.03909330076814643,0.06996571634788884,0.08944546945692733,8.94%,3.91%,7.0%,Cristales laterales y de techo,1.743948158
2024-10-01,PEUGEOT,CAPITAL FEDERAL,Aleta/Ventilete,138847,215946,115,26566,41318,22,7122,0.00728364878883947,0.1200303554112736,0.12131017538650402,12.13%,0.73%,12.0%,Cristales laterales y de techo,1.555277207
2025-01-01,PEUGEOT,CAPITAL FEDERAL,Aleta/Ventilete,138847,199899,114,26566,38247,21,7694,0.0,0.0,0.08027884926854689,8.03%,0.0%,0.0%,Cristales laterales y de techo,1.439699766
2025-04-01,PEUGEOT,CAPITAL FEDERAL,Aleta/Ventilete,131838,174826,104,28957,38399,22,8353,-0.05048002477547231,0.09000225852593546,0.08569114339958728,8.57%,-5.05%,9.0%,Cristales laterales y de techo,1.326067524
2025-08-01,PEUGEOT,CAPITAL FEDERAL,Aleta/Ventilete,121788,149496,94,28957,35545,22,9023,-0.07622991853638561,0.0,0.08028634569280846,8.03%,-7.62%,0.0%,Cristales laterales y de techo,1.227514843
2025-11-01,PEUGEOT,CAPITAL FEDERAL,Aleta/Ventilete,129095,148898,88,31853,36739,21,9603,0.05999770092291512,0.10001036018924614,0.06426097462835956,6.43%,6.0%,10.0%,Cristales laterales y de techo,1.153396462
2026-04-01,PEUGEOT,CAPITAL FEDERAL,Aleta/Ventilete,136841,136841,96,34401,34401,24,11077,0.06000232387001825,0.07999246538787563,0.153396462171266,15.34%,6.0%,8.0%,Cristales laterales y de techo,1.0
2023-12-01,RENAULT,CAPITAL FEDERAL,Aleta/Ventilete,39767,156427,41,16962,66721,17,2816,,,,-,-,-,Cristales laterales y de techo,3.933527619
2024-02-01,RENAULT,CAPITAL FEDERAL,Aleta/Ventilete,41755,108536,38,18488,48058,17,4261,0.04999119873261759,0.0899658059191133,0.5132945188580311,51.33%,5.0%,9.0%,Cristales laterales y de techo,2.599313993
2024-03-01,RENAULT,CAPITAL FEDERAL,Aleta/Ventilete,43843,100638,43,20337,46683,20,4825,0.050005987306909416,0.1000108178277801,0.1324067605352477,13.24%,5.0%,10.0%,Cristales laterales y de techo,2.295388975
2024-05-01,RENAULT,CAPITAL FEDERAL,Aleta/Ventilete,46271,87912,41,22168,42118,19,5830,0.05537942202860213,0.09003294487879243,0.20813988910951164,20.81%,5.54%,9.0%,Cristales laterales y de techo,1.899936419
2024-07-01,RENAULT,CAPITAL FEDERAL,Aleta/Ventilete,48082,83853,33,23719,41366,16,6351,0.03913898554169992,0.06996571634788884,0.08944546945692733,8.94%,3.91%,7.0%,Cristales laterales y de techo,1.743948158
2024-10-01,RENAULT,CAPITAL FEDERAL,Aleta/Ventilete,48448,75350,40,26566,41318,22,7122,0.007611996173204183,0.1200303554112736,0.12131017538650402,12.13%,0.76%,12.0%,Cristales laterales y de techo,1.555277207
2025-01-01,RENAULT,CAPITAL FEDERAL,Aleta/Ventilete,48448,69751,39,26566,38247,21,7694,0.0,0.0,0.08027884926854689,8.03%,0.0%,0.0%,Cristales laterales y de techo,1.439699766
2025-04-01,RENAULT,CAPITAL FEDERAL,Aleta/Ventilete,49901,66173,39,28957,38399,22,8353,0.029990918097754227,0.09000225852593546,0.08569114339958728,8.57%,3.0%,9.0%,Cristales laterales y de techo,1.326067524
2025-08-01,RENAULT,CAPITAL FEDERAL,Aleta/Ventilete,49901,61255,38,28957,35545,22,9023,0.0,0.0,0.08028634569280846,8.03%,0.0%,0.0%,Cristales laterales y de techo,1.227514843
2025-11-01,RENAULT,CAPITAL FEDERAL,Aleta/Ventilete,52896,61010,36,31853,36739,21,9603,0.06001883729784985,0.10001036018924614,0.06426097462835956,6.43%,6.0%,10.0%,Cristales laterales y de techo,1.153396462
2026-04-01,RENAULT,CAPITAL FEDERAL,Aleta/Ventilete,56069,56069,39,34401,34401,24,11077,0.059985632183908066,0.07999246538787563,0.153396462171266,15.34%,6.0%,8.0%,Cristales laterales y de techo,1.0
2023-12-01,SUZUKI,CAPITAL FEDERAL,Aleta/Ventilete,38687,152179,40,16962,66721,17,2816,,,,-,-,-,Cristales laterales y de techo,3.933527619
2024-02-01,SUZUKI,CAPITAL FEDERAL,Aleta/Ventilete,40622,105590,37,18488,48058,17,4261,0.05001680150955101,0.0899658059191133,0.5132945188580311,51.33%,5.0%,9.0%,Cristales laterales y de techo,2.599313993
2024-03-01,SUZUKI,CAPITAL FEDERAL,Aleta/Ventilete,42653,97906,42,20337,46683,20,4825,0.04999753827974995,0.1000108178277801,0.1324067605352477,13.24%,5.0%,10.0%,Cristales laterales y de techo,2.295388975
2024-05-01,SUZUKI,CAPITAL FEDERAL,Aleta/Ventilete,44786,85090,40,22168,42118,19,5830,0.05000820575340548,0.09003294487879243,0.20813988910951164,20.81%,5.0%,9.0%,Cristales laterales y de techo,1.899936419
2024-07-01,SUZUKI,CAPITAL FEDERAL,Aleta/Ventilete,46129,80447,32,23719,41366,16,6351,0.029987049524405007,0.06996571634788884,0.08944546945692733,8.94%,3.0%,7.0%,Cristales laterales y de techo,1.743948158
2024-10-01,SUZUKI,CAPITAL FEDERAL,Aleta/Ventilete,46129,71744,38,26566,41318,22,7122,0.0,0.1200303554112736,0.12131017538650402,12.13%,0.0%,12.0%,Cristales laterales y de techo,1.555277207
2025-01-01,SUZUKI,CAPITAL FEDERAL,Aleta/Ventilete,46129,66412,37,26566,38247,21,7694,0.0,0.0,0.08027884926854689,8.03%,0.0%,0.0%,Cristales laterales y de techo,1.439699766
2025-04-01,SUZUKI,CAPITAL FEDERAL,Aleta/Ventilete,47513,63006,37,28957,38399,22,8353,0.030002818183789026,0.09000225852593546,0.08569114339958728,8.57%,3.0%,9.0%,Cristales laterales y de techo,1.326067524
2025-08-01,SUZUKI,CAPITAL FEDERAL,Aleta/Ventilete,47513,58323,36,28957,35545,22,9023,0.0,0.0,0.08028634569280846,8.03%,0.0%,0.0%,Cristales laterales y de techo,1.227514843
2025-11-01,SUZUKI,CAPITAL FEDERAL,Aleta/Ventilete,50364,58090,34,31853,36739,21,9603,0.06000463031170411,0.10001036018924614,0.06426097462835956,6.43%,6.0%,10.0%,Cristales laterales y de techo,1.153396462
2026-04-01,SUZUKI,CAPITAL FEDERAL,Aleta/Ventilete,53386,53386,37,34401,34401,24,11077,0.060003176872369224,0.07999246538787563,0.153396462171266,15.34%,6.0%,8.0%,Cristales laterales y de techo,1.0
2023-12-01,TOYOTA,CAPITAL FEDERAL,Aleta/Ventilete,36378,143095,37,16962,66721,17,2816,,,,-,-,-,Cristales laterales y de techo,3.933527619
2024-02-01,TOYOTA,CAPITAL FEDERAL,Aleta/Ventilete,38197,99286,35,18488,48058,17,4261,0.050002748914178996,0.0899658059191133,0.5132945188580311,51.33%,5.0%,9.0%,Cristales laterales y de techo,2.599313993
2024-03-01,TOYOTA,CAPITAL FEDERAL,Aleta/Ventilete,38913,89320,38,20337,46683,20,4825,0.018744927612116102,0.1000108178277801,0.1324067605352477,13.24%,1.87%,10.0%,Cristales laterales y de techo,2.295388975
2024-05-01,TOYOTA,CAPITAL FEDERAL,Aleta/Ventilete,40383,76726,36,22168,42118,19,5830,0.037776578521316884,0.09003294487879243,0.20813988910951164,20.81%,3.78%,9.0%,Cristales laterales y de techo,1.899936419
2024-07-01,TOYOTA,CAPITAL FEDERAL,Aleta/Ventilete,41742,72796,29,23719,41366,16,6351,0.03365277468241579,0.06996571634788884,0.08944546945692733,8.94%,3.37%,7.0%,Cristales laterales y de techo,1.743948158
2024-10-01,TOYOTA,CAPITAL FEDERAL,Aleta/Ventilete,41275,64195,34,26998,41989,22,7122,-0.011187772507306737,0.13824360217547116,0.12131017538650402,12.13%,-1.12%,13.82%,Cristales laterales y de techo,1.555277207
2025-01-01,TOYOTA,CAPITAL FEDERAL,Aleta/Ventilete,41275,59424,33,26998,38869,22,7694,0.0,0.0,0.08027884926854689,8.03%,0.0%,0.0%,Cristales laterales y de techo,1.439699766
2025-04-01,TOYOTA,CAPITAL FEDERAL,Aleta/Ventilete,42514,56376,33,28957,38399,22,8353,0.030018170805572453,0.0725609304392918,0.08569114339958728,8.57%,3.0%,7.26%,Cristales laterales y de techo,1.326067524
2025-08-01,TOYOTA,CAPITAL FEDERAL,Aleta/Ventilete,42166,51760,32,28957,35545,22,9023,-0.008185538881309684,0.0,0.08028634569280846,8.03%,-0.82%,0.0%,Cristales laterales y de techo,1.227514843
2025-11-01,TOYOTA,CAPITAL FEDERAL,Aleta/Ventilete,43270,49908,29,31853,36739,21,9603,0.02618223213015236,0.10001036018924614,0.06426097462835956,6.43%,2.62%,10.0%,Cristales laterales y de techo,1.153396462
2026-04-01,TOYOTA,CAPITAL FEDERAL,Aleta/Ventilete,45867,45867,32,34401,34401,24,11077,0.06001848856020331,0.07999246538787563,0.153396462171266,15.34%,6.0%,8.0%,Cristales laterales y de techo,1.0
2023-12-01,VOLKSWAGEN,CAPITAL FEDERAL,Aleta/Ventilete,37184,146267,38,16962,66721,17,2816,,,,-,-,-,Cristales laterales y de techo,3.933527619
2024-02-01,VOLKSWAGEN,CAPITAL FEDERAL,Aleta/Ventilete,39044,101487,36,18488,48058,17,4261,0.050021514629948305,0.0899658059191133,0.5132945188580311,51.33%,5.0%,9.0%,Cristales laterales y de techo,2.599313993
2024-03-01,VOLKSWAGEN,CAPITAL FEDERAL,Aleta/Ventilete,40996,94102,40,20337,46683,20,4825,0.0499948775740191,0.1000108178277801,0.1324067605352477,13.24%,5.0%,10.0%,Cristales laterales y de techo,2.295388975
2024-05-01,VOLKSWAGEN,CAPITAL FEDERAL,Aleta/Ventilete,43046,81784,38,22168,42118,19,5830,0.05000487852473423,0.09003294487879243,0.20813988910951164,20.81%,5.0%,9.0%,Cristales laterales y de techo,1.899936419
2024-07-01,VOLKSWAGEN,CAPITAL FEDERAL,Aleta/Ventilete,44337,77322,31,23719,41366,16,6351,0.02999117223435399,0.06996571634788884,0.08944546945692733,8.94%,3.0%,7.0%,Cristales laterales y de techo,1.743948158
2024-10-01,VOLKSWAGEN,CAPITAL FEDERAL,Aleta/Ventilete,44337,68957,36,26566,41318,22,7122,0.0,0.1200303554112736,0.12131017538650402,12.13%,0.0%,12.0%,Cristales laterales y de techo,1.555277207
2025-01-01,VOLKSWAGEN,CAPITAL FEDERAL,Aleta/Ventilete,44337,63832,36,26566,38247,21,7694,0.0,0.0,0.08027884926854689,8.03%,0.0%,0.0%,Cristales laterales y de techo,1.439699766
2025-04-01,VOLKSWAGEN,CAPITAL FEDERAL,Aleta/Ventilete,45667,60558,36,28957,38399,22,8353,0.029997519002187722,0.09000225852593546,0.08569114339958728,8.57%,3.0%,9.0%,Cristales laterales y de techo,1.326067524
2025-08-01,VOLKSWAGEN,CAPITAL FEDERAL,Aleta/Ventilete,45518,55874,35,28957,35545,22,9023,-0.003262749906934981,0.0,0.08028634569280846,8.03%,-0.33%,0.0%,Cristales laterales y de techo,1.227514843
2025-11-01,VOLKSWAGEN,CAPITAL FEDERAL,Aleta/Ventilete,48249,55650,33,31853,36739,21,9603,0.0599982424535348,0.10001036018924614,0.06426097462835956,6.43%,6.0%,10.0%,Cristales laterales y de techo,1.153396462
2026-04-01,VOLKSWAGEN,CAPITAL FEDERAL,Aleta/Ventilete,51144,51144,36,34401,34401,24,11077,0.06000124354908909,0.07999246538787563,0.153396462171266,15.34%,6.0%,8.0%,Cristales laterales y de techo,1.0
2023-12-01,AUDI,CAPITAL FEDERAL,Custodia/Coleta,285808,1124236,296,16962,66721,17,2816,,,,-,-,-,Cristales laterales y de techo,3.933527619
2024-02-01,AUDI,CAPITAL FEDERAL,Custodia/Coleta,300099,780051,277,18488,48058,17,4261,0.05000209931142585,0.0899658059191133,0.5132945188580311,51.33%,5.0%,9.0%,Cristales laterales y de techo,2.599313993
2024-03-01,AUDI,CAPITAL FEDERAL,Custodia/Coleta,315103,723286,314,20337,46683,20,4825,0.04999683437798863,0.1000108178277801,0.1324067605352477,13.24%,5.0%,10.0%,Cristales laterales y de techo,2.295388975
2024-05-01,AUDI,CAPITAL FEDERAL,Custodia/Coleta,330859,628611,295,22168,42118,19,5830,0.050002697530648677,0.09003294487879243,0.20813988910951164,20.81%,5.0%,9.0%,Cristales laterales y de techo,1.899936419
2024-07-01,AUDI,CAPITAL FEDERAL,Custodia/Coleta,340784,594311,240,23719,41366,16,6351,0.02999767272463494,0.06996571634788884,0.08944546945692733,8.94%,3.0%,7.0%,Cristales laterales y de techo,1.743948158
2024-10-01,AUDI,CAPITAL FEDERAL,Custodia/Coleta,340784,530015,283,26566,41318,22,7122,0.0,0.1200303554112736,0.12131017538650402,12.13%,0.0%,12.0%,Cristales laterales y de techo,1.555277207
2025-01-01,AUDI,CAPITAL FEDERAL,Custodia/Coleta,340784,490628,280,26566,38247,21,7694,0.0,0.0,0.08027884926854689,8.03%,0.0%,0.0%,Cristales laterales y de techo,1.439699766
2025-04-01,AUDI,CAPITAL FEDERAL,Custodia/Coleta,351008,465460,277,28957,38399,22,8353,0.030001408516831862,0.09000225852593546,0.08569114339958728,8.57%,3.0%,9.0%,Cristales laterales y de techo,1.326067524
2025-08-01,AUDI,CAPITAL FEDERAL,Custodia/Coleta,351008,430868,273,28957,35545,22,9023,0.0,0.0,0.08028634569280846,8.03%,0.0%,0.0%,Cristales laterales y de techo,1.227514843
2025-11-01,AUDI,CAPITAL FEDERAL,Custodia/Coleta,372069,429143,254,31853,36739,21,9603,0.06000148144771633,0.10001036018924614,0.06426097462835956,6.43%,6.0%,10.0%,Cristales laterales y de techo,1.153396462
2026-04-01,AUDI,CAPITAL FEDERAL,Custodia/Coleta,394393,394393,279,34401,34401,24,11077,0.059999623725706774,0.07999246538787563,0.153396462171266,15.34%,6.0%,8.0%,Cristales laterales y de techo,1.0
2023-12-01,BMW,CAPITAL FEDERAL,Custodia/Coleta,121177,476653,125,16962,66721,17,2816,,,,-,-,-,Cristales laterales y de techo,3.933527619
2024-02-01,BMW,CAPITAL FEDERAL,Custodia/Coleta,127235,330726,117,18488,48058,17,4261,0.049992985467539164,0.0899658059191133,0.5132945188580311,51.33%,5.0%,9.0%,Cristales laterales y de techo,2.599313993
2024-03-01,BMW,CAPITAL FEDERAL,Custodia/Coleta,133597,306658,133,20337,46683,20,4825,0.050001964868157334,0.1000108178277801,0.1324067605352477,13.24%,5.0%,10.0%,Cristales laterales y de techo,2.295388975
2024-05-01,BMW,CAPITAL FEDERAL,Custodia/Coleta,140277,266518,125,22168,42118,19,5830,0.05000112277970303,0.09003294487879243,0.20813988910951164,20.81%,5.0%,9.0%,Cristales laterales y de techo,1.899936419
2024-07-01,BMW,CAPITAL FEDERAL,Custodia/Coleta,144485,251975,102,23719,41366,16,6351,0.02999779008675696,0.06996571634788884,0.08944546945692733,8.94%,3.0%,7.0%,Cristales laterales y de techo,1.743948158
2024-10-01,BMW,CAPITAL FEDERAL,Custodia/Coleta,144485,224715,120,26566,41318,22,7122,0.0,0.1200303554112736,0.12131017538650402,12.13%,0.0%,12.0%,Cristales laterales y de techo,1.555277207
2025-01-01,BMW,CAPITAL FEDERAL,Custodia/Coleta,144485,208016,118,26566,38247,21,7694,0.0,0.0,0.08027884926854689,8.03%,0.0%,0.0%,Cristales laterales y de techo,1.439699766
2025-04-01,BMW,CAPITAL FEDERAL,Custodia/Coleta,148820,197346,117,28957,38399,22,8353,0.030003114510156692,0.09000225852593546,0.08569114339958728,8.57%,3.0%,9.0%,Cristales laterales y de techo,1.326067524
2025-08-01,BMW,CAPITAL FEDERAL,Custodia/Coleta,148820,182679,115,28957,35545,22,9023,0.0,0.0,0.08028634569280846,8.03%,0.0%,0.0%,Cristales laterales y de techo,1.227514843
2025-11-01,BMW,CAPITAL FEDERAL,Custodia/Coleta,157749,181948,108,31853,36739,21,9603,0.05999865609461086,0.10001036018924614,0.06426097462835956,6.43%,6.0%,10.0%,Cristales laterales y de techo,1.153396462
2026-04-01,BMW,CAPITAL FEDERAL,Custodia/Coleta,167214,167214,118,34401,34401,24,11077,0.06000038035106403,0.07999246538787563,0.153396462171266,15.34%,6.0%,8.0%,Cristales laterales y de techo,1.0
2023-12-01,CHEVROLET,CAPITAL FEDERAL,Custodia/Coleta,95315,374927,98,16962,66721,17,2816,,,,-,-,-,Cristales laterales y de techo,3.933527619
2024-02-01,CHEVROLET,CAPITAL FEDERAL,Custodia/Coleta,100081,260143,92,18488,48058,17,4261,0.05000262288202273,0.0899658059191133,0.5132945188580311,51.33%,5.0%,9.0%,Cristales laterales y de techo,2.599313993
